date,smb,hml,rmw,cma
1972-08-01,-0.02838498009129365,0.06451203148274774,-0.033791327612416766,0.0279408128947527
1972-09-01,-0.017038962024406756,-0.013936285036183231,0.019474567919265284,-0.01740870692392667
1972-10-01,-0.02489725337250326,0.01373219818117672,-0.0014717021526649918,0.010091141913120983
1972-11-01,0.009949999675486106,0.04926686518622396,-0.02348225385408262,0.03260119932310822
1972-12-01,-0.030387402673604708,-0.025009150644416833,0.023523202358472273,-0.017855365631037564
1973-01-01,-0.036290675617794255,0.032185509781812616,-0.014959442863558697,0.014492787041059815
1973-02-01,-0.04037769567980464,-0.0025999141547876983,0.0035224612467545796,-0.0065776177651544684
1973-03-01,-0.019531898817914915,0.0368818668586397,-0.013492651136383232,-0.0013650972501677225
1973-04-01,-0.03227367461595555,0.03941516071238596,-0.013374137921829482,0.016784444396644033
1973-05-01,-0.06898736118320375,-0.015348469445297636,0.021879887585945834,-0.024318723448249376
1973-06-01,-0.03203841942113215,0.011126718463420775,0.004177993309699736,0.0001882946063721802
1973-07-01,0.08257568058427378,-0.02789305189121956,0.004820335091205136,-0.06098842026479677
1973-08-01,-0.016374692923017284,0.006518040725294133,-0.003745844990250817,-0.008113492018372512
1973-09-01,0.06597765173159437,0.04599579188701441,-0.02841947161579047,0.00010402210111531973
1973-10-01,-0.00210997390625861,-0.002221942801505762,-0.008150652120887138,0.020786465280065565
1973-11-01,-0.08016479717125877,-0.006248367563147061,-0.011069100365526219,0.01790721264894693
1973-12-01,-0.03319645928958147,0.06095509081903855,-0.031695039564565514,0.011751723451013031
1974-01-01,0.13032243437613186,0.05700329079868004,-0.04956255108583269,0.055498248580100315
1974-02-01,0.0030856139017784766,0.024942415891053404,-0.006374932654584448,0.019526094725675645
1974-03-01,0.019492329548028264,-0.0015732753913898206,0.021978169985567793,-0.00669228048508776
1974-04-01,-0.01237823496349967,0.019964990808527157,0.00452416070742296,0.019464619145252514
1974-05-01,-0.04095827833634337,-0.03519772738355895,0.04194123744578004,-0.009895248779461935
1974-06-01,-0.0019321202078435781,-0.00113924036763529,0.00120264204905908,0.02062533441808769
1974-07-01,0.032910464540615705,0.062271966330730844,-0.00890704297175074,0.03496736683825387
1974-08-01,0.012692341720503694,0.02620815726401625,-0.001985886377617513,0.03789488917239131
1974-09-01,0.037236239117396513,0.051303968297607,-0.021328512108149983,0.03830646576258502
1974-10-01,-0.0718131911626464,-0.09230147004684247,0.010949759948215676,-0.02143159539148687
1974-11-01,-0.003519393672986086,-0.004110283618444489,-0.017910697578116086,0.04225773985696549
1974-12-01,-0.0394915155568716,-0.005879077899737961,-0.004838905351856382,0.0247780708180243
1975-01-01,0.13195793426006486,0.09513370483943007,-0.01544661014486115,-0.017437563572450437
1975-02-01,-0.01327043625509152,-0.05847735519694269,0.01439537973638988,-0.004611472335737721
1975-03-01,0.043820053592809494,0.02757552177388621,-0.004296320549100542,-0.0017258418915748336
1975-04-01,-0.015395319104177407,-0.010724318318280857,0.01733338294085298,-0.00698742157182565
1975-05-01,0.028084607467971298,-0.02693057916942479,-0.013083579831242899,0.0157240466642287
1975-06-01,0.02276558369842359,0.01259767263114868,-0.025734316001809955,-0.0003193173292207613
1975-07-01,0.04190874940663647,0.019706866778583167,-0.008883573379389664,0.010790361179362301
1975-08-01,-0.03625113017333302,-0.01263397282805176,0.005900170111367294,-0.00977972928788428
1975-09-01,0.0061765369947314255,-0.0009219224440425791,0.0024012891428792094,0.010777441729763138
1975-10-01,-0.047788118805592306,-0.025530071569263738,-0.007682602088289706,0.027275856418842195
1975-11-01,-0.010087514694385888,0.011944395150825599,0.007528826537458233,0.017404569986122498
1975-12-01,0.005309916050467444,0.01654863692433796,0.0010273886311149595,-0.0016865574139211803
1976-01-01,0.0920927273306708,0.07801563203757508,-0.023366782856141716,0.01664650452571223
1976-02-01,0.10059932400127099,0.07170911442508378,-0.03883307300585931,0.029003909157958585
1976-03-01,-0.012242747892463636,0.0030439616786616316,-0.005375424067790707,0.016911598713856106
1976-04-01,1.8313605278923173e-05,0.011966385415696067,-0.0052050925066026085,-0.015885775037299925
1976-05-01,-0.01679526358963947,-0.01980339147848177,0.025305241623528082,-0.026009480375520304
1976-06-01,-0.010313679667593716,0.012987003908129215,0.002923505182598804,-0.005091336252234152
1976-07-01,0.009928371569483774,0.01611380396468135,0.004452449812211212,0.0002813094674547524
1976-08-01,-0.025953001926210605,0.003557113514556013,0.0037548605682439194,-0.001141357512596551
1976-09-01,0.00034891895710262646,0.0014923590906245829,0.014309108316422701,-0.01598941345539558
1976-10-01,0.0006863149745153542,0.010799577543367245,0.007221217070779232,-0.00925628434833779
1976-11-01,0.03498352161214997,0.012055566868083477,-0.006442885046555935,-0.0004988069740807354
1976-12-01,0.04712273320791477,0.02630722839070282,-0.01219180544432008,0.03236458779131703
1977-01-01,0.06866653647203333,0.055651754601052345,-0.004908961001554491,0.024737172374793698
1977-02-01,0.008344236696949128,0.0033224687422453644,0.008951559439385736,-0.0032860449526760857
1977-03-01,0.01784251088419214,-0.008674204536401983,0.004262005732272267,-0.005510706018044351
1977-04-01,0.017335693636996132,0.030328572477966772,-0.010751311864954122,0.009996688803186292
1977-05-01,0.010449218225033932,0.01965128048607421,0.013977869232229797,0.0031787948459297555
1977-06-01,0.02241425440348524,-0.010480271409815098,0.0009951342419084117,-5.4126627949832584e-05
1977-07-01,0.013251070206462195,0.003930038596557606,0.006761825676109681,0.006530260978964232
1977-08-01,0.003145641471472076,-0.03874731236950159,0.01003524071397785,-0.01794713324065955
1977-09-01,0.012291642977345224,0.009488885797095743,0.008830273009900623,-0.005276588923534879
1977-10-01,0.0185417167085934,0.004425274119432901,0.008638529418907172,-0.009934664288272207
1977-11-01,0.04714285237514044,0.003940490911717234,-0.002468748812010084,0.009747724316058401
1977-12-01,0.016359295235668564,0.00013005615140886974,0.008632528053699639,-0.0070717184341881605
1978-01-01,0.03397345030883854,0.027323996463394312,-0.010708109327122364,0.023613126816887292
1978-02-01,0.03993005269703348,0.028569299583422955,-0.014102122301067223,0.023341198999203776
1978-03-01,0.04478706960526749,0.026182600839088917,-0.01275514322492903,0.01286621461815965
1978-04-01,-0.012527976940877733,-0.0417159011830934,0.021039970179492815,-0.01698605024809398
1978-05-01,0.05556992421449776,-0.0024817643474613973,-0.0130622638751502,0.0038257679892450963
1978-06-01,0.01821059197493108,-0.0022185330325148606,-0.013980448881030158,-0.007739717700877818
1978-07-01,-0.00020059467052658403,-0.0190225990914318,0.013228459533315334,-0.004152549955115645
1978-08-01,0.05313988427930072,0.004474579248006413,0.006555167783120361,0.008246334661270768
1978-09-01,-0.0006939884833749195,0.027477529036854974,-0.009149124707829874,0.00956155790167517
1978-10-01,-0.11545453696064951,0.006822875038013432,0.009768025571506855,0.019487563834479665
1978-11-01,0.030071711574492604,-0.014853910885543442,0.00580972291061832,-0.0068252638738942675
1978-12-01,0.005236833227641256,-0.014981580313097789,0.017645305828249344,-0.0033657820088968567
1979-01-01,0.04892985465338637,0.019734853025827365,-0.017003339090519223,0.014894893880660905
1979-02-01,0.005565646252366718,0.02061831672543024,-0.011384202682574913,0.011167808554760031
1979-03-01,0.03261618845375398,-0.01779565161816929,0.00897187904969049,-0.008825718483688627
1979-04-01,0.021215409892499416,0.013355284157977654,0.0059108056786554685,-0.004555188028212184
1979-05-01,0.004184986111885083,0.009865253941969826,-0.014304211388276871,0.0036817652941377836
1979-06-01,0.012203360865526668,0.008406607803073035,-0.008519991810185965,-0.015337144408017377
1979-07-01,0.02175902348809221,0.015467784827838834,-0.0061716327230011804,-0.013538233356368851
1979-08-01,0.018135685410105386,-0.007407160839889904,0.005553401283904837,-0.025159376601348413
1979-09-01,-0.004967305227093365,0.002731163373564261,0.0033970968933065646,0.008010481185772942
1979-10-01,-0.036965387466898245,-0.018434398006461863,0.004110921691495684,-0.00044669429758588397
1979-11-01,0.029221032000872997,-0.023362933312181908,0.0026245015280071116,-0.022229924017389435
1979-12-01,0.04390152137429078,-0.012114346771842338,-0.01098373912979797,-0.013250077765930145
1980-01-01,0.03393964280534473,0.013352634907838688,-0.019445052796170814,0.01202273193204112
1980-02-01,-0.019133011097868392,0.018993481593441233,-0.019027450454974053,0.025873906535871967
1980-03-01,-0.07343620410966248,-0.015560885281278386,0.025699589171465448,-0.0036126840645816227
1980-04-01,0.011394140539078543,0.006546450265083874,-0.011133397768312785,-0.012605089071071003
1980-05-01,0.020840835307596575,0.0008486426402703889,-0.003224610511202042,-0.014758038038476036
1980-06-01,0.014451198416220949,-0.01071256625870727,0.013034329460773104,-0.01310185002110753
1980-07-01,0.026862451341625918,-0.05408420393432918,0.03047355627825843,-0.03520135145218957
1980-08-01,0.04569034478732467,-0.009501803233373636,0.00047576083257897667,0.0009912637667698343
1980-09-01,0.00538538283184237,-0.04006529166377461,0.023735575915741366,-0.03162407455563677
1980-10-01,0.017192714584579438,-0.013204105323847658,0.021199700394286473,-0.019633374295571264
1980-11-01,-0.04675467206232559,-0.06461983413156193,0.03619673310932871,-0.05963293094780921
1980-12-01,-0.003618847757103215,0.00595642174643244,-0.012770620685618246,0.014765673533411933
1981-01-01,0.033518666213905896,0.061572479290057894,-0.03364332787138989,0.05502956643566703
1981-02-01,-0.01111824439268541,0.014036259044216447,-0.00816116748071168,0.0253301288461279
1981-03-01,0.04377533993051904,0.0018681103757006295,-0.02539280782929272,-0.017812860722006975
1981-04-01,0.050792044554324844,0.02729995454642032,-0.003659632915822829,0.020736731611137572
1981-05-01,0.022651007213686188,-0.010267809427055876,-0.006055522320707224,-0.011446190330746932
1981-06-01,-0.0037060089628764316,0.060145414915897796,0.0007373287576146192,0.022849607852304308
1981-07-01,-0.01562891379511302,-0.01269416412096001,0.009411730910660332,-0.01994907701437251
1981-08-01,-0.01939032066637672,0.03250266348530831,0.00792753160021438,0.016888293070888072
1981-09-01,-0.032559442947528904,0.038647966280707685,0.0032042798301005343,0.030705817254662177
1981-10-01,0.02983030333529249,-0.04736583149674694,0.022615432671699895,-0.05123379135961699
1981-11-01,-0.01620814299950193,0.012526929912459347,0.008274408010626403,0.006138421635097022
1981-12-01,0.011505054677391137,0.008006146751993702,-0.0018268946728868564,0.022983574312189458
1982-01-01,-0.015533368493965877,0.015029058094482978,-0.0016326150495468705,0.03197018766542238
1982-02-01,0.01306309581117307,0.04739938288718213,-0.0142153067841558,0.0451635874416406
1982-03-01,0.0033479214754298034,0.04659658536458053,-0.0129241089104943,0.028994056851983658
1982-04-01,0.012268597210367764,-0.03512535010645476,0.022166213903279518,-0.0029967541043948998
1982-05-01,-0.0004046586937231783,0.018574602059744677,0.0027738407657246153,0.00197119950971459
1982-06-01,0.00011149740460837318,0.008066588713214584,0.00350551966914368,0.020925911200453402
1982-07-01,0.010097225193470005,-0.00919236075321711,0.015431367851328457,0.015666461088257515
1982-08-01,-0.04656573384871593,0.016596191654455555,-0.026262325388230034,-0.0010532080839008306
1982-09-01,0.028382883714738075,0.005864743865169844,0.031008152887349018,0.011600968254463339
1982-10-01,0.011641019617055437,-0.00919820451225778,-0.0007570992387609388,-0.012523899686040951
1982-11-01,0.04992217208315425,-0.012688066424636407,-0.009202409519387764,-0.011462720613831273
1982-12-01,0.0004931811528807025,-0.011501703797818938,0.00962947244371917,0.010411305646681331
1983-01-01,0.02900291425641347,-0.008030812123420841,-0.03378273257104085,-0.019567615788227168
1983-02-01,0.031905984241657984,0.006918601094562195,0.005540085546557862,0.015025749825759757
1983-03-01,0.023987573725082735,0.02910090972686144,0.001517986854623142,0.030673372106885515
1983-04-01,0.0008746309209106962,0.019707596205741425,-0.004122531031881427,0.008961099291029104
1983-05-01,0.07075269896975768,-0.01582671219812042,-0.015808765334244752,-0.02917684721570462
1983-06-01,0.007060631587949465,-0.03323206966240951,0.007118971632012569,-0.007566877146384043
1983-07-01,0.01071681796855424,0.049324649552742975,0.010799310071921392,0.03849377844714645
1983-08-01,-0.0457422851199219,0.050257211090426065,0.005246436436169347,0.018706775210831406
1983-09-01,0.003437662815218602,-0.002737867587320944,0.024062000289335528,-0.0007569063309416533
1983-10-01,-0.03948257028201013,0.027586375196433123,0.0067652693316938226,0.031603037458857265
1983-11-01,0.013846700166833724,0.005631167337045065,-0.010095403102998439,-0.0019404694421976398
1983-12-01,-0.008272292936872072,0.021600435594253994,0.016434244853893776,0.0066026761983532176
1984-01-01,0.005769909549330401,0.08084191137775856,-0.015420108600914736,0.03461921173097395
1984-02-01,-0.017130318960550818,0.021711769763245112,0.006528622712755866,0.010797773521911268
1984-03-01,-0.0072134127171171875,0.0018331828440115955,-0.001981626440547184,0.007136409685031087
1984-04-01,-0.015884810203056116,0.005679851196212925,0.032958208359248585,-0.0011322493644172881
1984-05-01,0.005205389591170617,0.004191558965516179,0.026678334147289914,-0.005737754502418799
1984-06-01,0.004241053620374007,-0.03476025323085249,0.024427640169543872,-0.01738401509128342
1984-07-01,-0.024031965460165672,0.0020862047548920737,0.042969750180076226,-0.025913374060420186
1984-08-01,-0.004130432910159534,-0.014257264541273532,-0.014290176619492417,-0.006921410309598003
1984-09-01,0.0021596473496350212,0.047096534972611626,0.0202049726443008,0.026519091455353687
1984-10-01,-0.01574421453893566,-0.006042093273144679,0.022553577476815464,-0.02457747234939737
1984-11-01,-0.007027259549627261,0.032297698034109396,0.015077865720432702,0.020543421317351204
1984-12-01,-0.009000883182582098,-0.004303915211024014,0.014265149440604724,-0.019830483044874215
1985-01-01,0.03137984647497985,-0.043826239742268916,-0.013688664980173224,-0.04232799902161155
1985-02-01,0.015141472072430072,0.006991790667089978,0.009676970518134525,0.0025864409257079987
1985-03-01,-0.007814578942133442,0.03551577605092039,0.014916217076413869,0.03052892301524977
1985-04-01,-0.0002626168398048457,0.03839587046996825,0.011702973193628627,0.004408995339344388
1985-05-01,-0.026517305009248822,-0.00933002124619773,0.020806116260396232,-0.017971137701712984
1985-06-01,0.0015069870088016048,0.004028067274598689,0.02897095581650472,-0.012942833897655005
1985-07-01,0.0294235940059703,-0.01199308962055658,-0.008603905959664749,1.5062337921091865e-05
1985-08-01,-0.0005904171953033319,0.020848685811205796,-0.0021617950809585083,0.020346829984445453
1985-09-01,-0.02132944146908078,0.015930625242921076,0.014771473245212795,0.019366765238621568
1985-10-01,-0.01641042081151163,0.006695037761647191,0.008442789481246986,-0.011497834319148793
1985-11-01,-0.004031055581017948,-0.034839106832993114,0.004509536288927182,-0.027924579921328553
1985-12-01,-0.004336408292403636,-0.02554851097008022,0.011510649985257741,-0.022269052481432544
1986-01-01,0.012810803458891356,-0.0012006279522128582,-0.01847266467726228,-0.02299921486846885
1986-02-01,-0.00674787279961804,-0.008407439549879575,0.009729970619422122,-0.0065643486966483755
1986-03-01,-0.003292800881617465,-0.0005713914470034664,0.008271431249550626,0.010887143769460601
1986-04-01,0.022486188190987393,-0.03322043622506241,0.03323441880063914,-0.012626487939799126
1986-05-01,-0.011916381338373139,0.0006755160743001781,0.016645258458199166,0.009551908824565754
1986-06-01,-0.008931312585160037,0.0016109549093501116,0.01365792983282359,0.013980204221933868
1986-07-01,-0.03523788071712315,0.033372069056885625,0.00690055195078669,0.005118441834892518
1986-08-01,-0.04362573313351253,0.04375082052774052,-0.010056052527681318,0.02568025365844971
1986-09-01,0.02436190180329223,0.03513396093016367,0.003832303825048733,0.031094867268905195
1986-10-01,-0.01840610301628704,-0.014787370309713936,-0.006629536698058214,0.009488380352332113
1986-11-01,-0.024359379048496135,-0.0033604028121838603,0.010645570271724043,0.008498002468629884
1986-12-01,0.0007662326861611474,0.0023000599954556902,0.014627740431116944,0.0015051700672899515
1987-01-01,-0.018475705390392005,-0.020933762963122673,-0.011444879266727798,-0.002923917464279585
1987-02-01,0.03393479259507762,-0.06735864665476268,-0.01805919301850399,-0.023672800651293
1987-03-01,-0.004691218363364981,0.029883330713139075,0.01166192107795086,0.03904140593828937
1987-04-01,-0.015831158517657595,0.0028906970100300855,-0.010660406056104155,0.012882476423016561
1987-05-01,-0.0060681691359582655,-0.0007397848436934513,0.012182420626811264,0.009925340777124904
1987-06-01,-0.024344980665352636,0.01605142723244788,0.02473237181938829,0.009572768482846404
1987-07-01,-0.00502553443658723,0.011988029378008955,1.2722078385998814e-05,0.014575932626926635
1987-08-01,-0.013614784855455773,-0.015127745833532831,0.021248719188252004,-0.018183437837993362
1987-09-01,0.006115316226608308,0.0037021764601610115,-0.012243043857011766,0.023718190196215155
1987-10-01,-0.08073730817410499,0.04261676655234292,0.022792550997370487,0.021824923783759997
1987-11-01,0.0290761566342818,0.026574019964446235,-0.003699319067106327,0.009649953206932918
1987-12-01,-0.0033107110470761425,-0.04389594307363158,0.02441642471011858,-0.023081266185362312
1988-01-01,-0.002300544421502272,0.051376882720610834,-0.01155993730644261,0.020414754561108597
1988-02-01,0.03715993976969582,-0.015312819940577663,0.02179667539565506,0.0014938280661567285
1988-03-01,0.06803855112595239,0.009109563269626263,-0.007248652685327137,0.01773610007356996
1988-04-01,0.009376530164366079,0.021097484524566133,-0.0047680955033416435,0.020015792912354696
1988-05-01,-0.02489564628719064,0.026472210226978453,-0.001967227793845488,0.0006825447805570047
1988-06-01,0.017886370643925148,-0.01860786379054337,0.017455306187541576,-0.032596461370238666
1988-07-01,-0.00316375454333377,0.0182088012780965,-0.001750283545429946,0.013777332005165085
1988-08-01,0.0008174705651059419,0.02051900008694548,-0.005568830108756348,0.01972015852120605
1988-09-01,-0.013550552657295298,-0.008742595380693871,0.02308420269855339,-0.001571922314928302
1988-10-01,-0.02562639532346065,0.021892600886602512,0.007646849390137369,0.006680150423577551
1988-11-01,-0.01696191515146765,0.012675752939940822,-0.000571044431080546,0.01410141181361206
1988-12-01,0.019568451066389228,-0.015528846323028093,0.007257076700828518,-0.0029357401625748417
1989-01-01,-0.023315198497628573,0.008691630455171906,-0.00922004814986229,-0.0041342346421729265
1989-02-01,0.029174199481846665,0.01186716614369973,-0.00564533355839557,0.01609648943527337
1989-03-01,0.008623835994106776,0.010681642695750681,-0.00016147732455439393,0.01087700257366454
1989-04-01,-0.005876115755579128,-0.008871940735715303,0.015388487284708874,0.004804571300415422
1989-05-01,-0.0007984821287557661,-0.011630537067214439,0.009816398905954146,0.0007882192529042042
1989-06-01,-0.009029149741933657,0.017185107546000507,-0.0006149718865454436,0.016271787403818825
1989-07-01,-0.04316092367443128,-0.024540191578691764,0.02441964640057208,-0.005951509231435316
1989-08-01,0.004846292973313715,0.010256475908755638,0.004634143689821572,-0.00739056178078496
1989-09-01,0.005955946177704078,-0.01362935354523585,0.011248237548472833,0.005773393013194138
1989-10-01,-0.03299241993290137,-0.010830582830525147,0.0009970522668034526,-0.006086424458897011
1989-11-01,-0.014876230019995886,-0.007677149512814802,-0.016047247669717705,0.01018033128516331
1989-12-01,-0.023040216760657838,0.004384260152618827,0.004769655002447012,0.0115827445604164
1990-01-01,-0.0094743550896398,0.015011708381960892,-0.01473090846293447,0.010614814842644676
1990-02-01,0.008261686758386786,0.002752279368877182,-0.0019260527009545454,-0.007266877457241892
1990-03-01,0.015072943147061688,-0.022031395991759316,0.021407298667000266,-0.010488513237183306
1990-04-01,-0.0056147410981303575,-0.026784960716796667,0.013818478941670188,-0.010470791982214768
1990-05-01,-0.02574882203099358,-0.03571420350897393,0.006092463636449552,-0.0128934446634945
1990-06-01,0.011312356302522357,-0.028349982080733565,-0.00040878383348125994,-0.006573849564448871
1990-07-01,-0.03208896324560527,-0.012233853017671943,-0.00553617160368082,0.029582689343362955
1990-08-01,-0.03819933838710102,0.008083858475644301,0.0012022605808283543,0.034161162312193516
1990-09-01,-0.03584167334404087,-0.01403621784573239,0.006261331161236422,0.04620392021932095
1990-10-01,-0.05430039944862401,-0.022567354977936178,0.03597145975231154,-0.0012997984364549325
1990-11-01,-0.0035166441305756677,-0.02306830547491226,0.005720074666777111,-0.05253508631075168
1990-12-01,0.004081025940400315,-0.01793253397640319,0.03001821926507348,-0.026872072875983928
1991-01-01,0.03621118473766621,0.0028371272250854035,0.006741502287539815,-0.038468816285600956
1991-02-01,0.03722031936351648,-0.005304585488183022,-0.004708847258671212,0.001233710242161512
1991-03-01,0.03662744857060822,-0.014064357758307153,-0.0030166603158824287,-0.013087453651520059
1991-04-01,0.004889381047944637,0.01517715415146928,0.009990908280438852,0.005755384043630066
1991-05-01,-0.0022055141118874563,0.0033404115000190623,0.011377873958781717,-0.02235477062329643
1991-06-01,0.001075629251335676,-0.001979304069643306,0.02173362091487213,-0.0004799140544565761
1991-07-01,-0.010167131708207329,-0.012386223962769977,0.013549013878469691,-0.007131765893449993
1991-08-01,0.01509271490076845,-0.01281706165008377,0.008158593534388282,-0.0032720491562205946
1991-09-01,0.018663121238282752,-0.009812778423836602,-0.020422212212222977,-0.0010382994184510493
1991-10-01,0.011898834789047193,0.0033358818000171486,-0.030683898346461933,0.0054852876411278124
1991-11-01,-0.011739036096692634,-0.03145106162435985,0.024860320206584394,-0.008017628024391724
1991-12-01,-0.03475518584438192,-0.03721222757657837,0.01970956741623646,-0.03170723724753807
1992-01-01,0.09920438504335032,0.04775267131826043,-0.020824360015087303,0.04026120240288295
1992-02-01,0.016754262879731564,0.061989035832125894,0.0012286184659832076,0.022794219846513444
1992-03-01,-0.009195310940650021,0.032949875695019545,0.010482574129580976,0.018278716865208856
1992-04-01,-0.06142133215936221,0.04254827281355848,0.02527575652352499,0.028975585583681022
1992-05-01,0.003907060961367809,0.01481675093128396,-0.009594753393085145,0.0024684330225500347
1992-06-01,-0.028946359046207716,0.030647116690337758,0.0011993395777139468,0.012276338147431981
1992-07-01,-0.0072250263650608625,-0.009808560028927084,0.009980398790268304,-0.007505283030252451
1992-08-01,-0.008247727851893902,-0.013687594281541808,0.03555369700196524,-0.011541228885468813
1992-09-01,0.0017176317368701038,0.0026649927774788293,0.005829143033858321,-0.008514739490195771
1992-10-01,0.02065203234513078,-0.015190359792723651,0.006472182837265052,-0.014833548141629144
1992-11-01,0.04295631158548168,-0.011673137307992132,-0.007623308000402694,-0.01947757665864172
1992-12-01,0.01953889455209535,0.024806598960575035,-1.3201215771602853e-05,0.012929620830650395
1993-01-01,0.028832059560759463,0.06273335927197704,-0.01759533598203715,0.032868217056403796
1993-02-01,-0.031452660543917266,0.0660682626510301,-0.0027803251297135456,0.04253945884402256
